,Symbol,2021,2020,2019,2018,2017,2016
456,TSN,8.509,6.22,6.44,7.95,7.79,7.56
457,USB,1.43,0.93,1.42,1.45,1.39,1.29
458,UDR,1.429,0.62,2.09,2.58,,3.77
459,ULTA.O,20.01,5.3,17.53,21.6,23.2,4.28
460,UNP,10.359,8.96,9.8,10.2,8.199,7.67
461,UAL.O,-7.03,-13.74,6.43,5.8,4.98,7.05
462,UPS,16.149,11.91,12.13,13.21,12.26,12.97
463,URI,8.419,6.91,8.179,8.19,6.7,6.31
464,UNH,8.88,8.74,8.95,8.69,7.58,6.66
465,UHS,7.459,7.59,7.78,8.12,6.88,7.23
466,VLO,2.1,-2.39,4.54,6.2,4.57,3.81
467,VTR,0.2,1.81,1.83,1.76,5.76,2.86
468,VRSN.O,33.02,45.01,43.51,25.52,18.65,19.81
469,VRSK.O,11.3,11.41,11.26,11.599,10.17,10.4
470,VZ,6.56,6.67,7.16,7.46,6.1,6.47
471,VRTX.O,26.87,27.1,19.07,21.63,15.36,7.84
472,VFC,9.25,4.129,9.98,14.67,12.39,
473,VTRS.O,7.679,5.11,7.129,6.9,6.93,8.94
474,VICI.K,5.849,5.88,4.44,4.97,,
475,V,19.039,15.789,14.58,17.44,15.64,12.63
476,VNO,0.6,-1.89,17.47,1.41,1.05,3.93
477,VMC,5.3,5.58,6.139,5.63,4.56,4.64
478,WAB,,,5.389,4.83,5.02,7.1
479,WBA.O,5.089,5.049,5.4,8.15,8.92,7.94
480,WMT,7.29,6.47,6.2,6.83,6.59,7.2
481,WBD.O,3.37,6.34,7.919,5.28,5.73,7.55
482,WM,7.0,6.0,7.47,8.15,6.68,6.28
483,WAT,23.41,20.94,19.489,14.2,12.07,12.08
484,WEC,3.419,3.33,3.31,3.26,3.23,3.16
485,WFC,1.01,0.17,1.0,1.04,1.0,1.12
486,WELL.K,1.0,2.97,3.87,2.6,1.9,3.5
487,WST,21.46,21.03,11.32,11.03,11.77,9.58
488,WDC.O,9.919,5.43,3.509,5.42,15.31,8.67
489,WRK,,3.129,2.43,3.71,4.21,2.79
490,WY,14.1,5.88,1.69,5.05,4.68,3.37
491,WHR,8.21,5.99,5.51,5.31,5.22,5.69
492,WMB,3.609,1.84,2.629,1.69,1.69,-0.88
493,WTW.O,4.07,4.11,4.2,3.96,3.68,4.47
494,GWW,16.059,14.26,16.13,16.31,11.65,12.31
495,WYNN.O,-5.269,-14.759,3.37,5.4,4.55,3.08
496,XEL.O,2.859,2.819,2.85,2.83,2.02,2.81
497,XYL,5.309,4.54,7.33,3.34,6.49,6.54
498,YUM,22.83,20.1,23.74,22.07,19.5,14.48
499,ZBRA.O,17.17,13.68,15.6,13.88,8.51,6.06
500,ZBH,6.48,4.82,6.67,6.24,6.17,6.0
501,ZION.O,1.26,0.67,1.13,1.26,0.93,0.78
502,ZTS,16.289,14.66,15.72,15.75,14.6,12.53
