,Symbol,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
252,ICE,13918.0,16537.0,7819.0,7441.0,6100.0,6364.0,7308.0,4277.0,5058.0,1132.5,887.5
253,IP,5579.0,8093.0,9765.0,10654,11157,11314,9270,9373,9488,10140,9908
254,IPG,2956.8,3466.3,3326.3,3734.0,1372.5,1690.3,1745.1,1722.2,1662.5,2449.5,1769.2
255,IFF,11405.0,4419.732,4386.852,4553.059,1639.152,1325.371,1067.722,942.322,932.814,1031.175,894.936
256,INTU.O,6914.0,2034.0,3369.0,436,438,488,1000,500,499,499,499
257,ISRG.O,0.0,0.0,0.0,0,0,0,0,0,0,0,0
258,IVZ,9421.2,8796.7,8314.9,7634.8,6875.6,6505.5,7509.8,6738.9,5770.3,5085.4,6797.6
259,INVH.K,8004.443,8039.893,8468.695,9249.815,9651.662,7570.279,7725.957,6564.643,,,
260,IQV,12311.0,12655.0,11645.0,11007.0,10225.0,7200.0,2467.806,2283.438,2046.019,2421.978,1971.855
261,IRM,9271.941,8703.314,8664.579,8142.823,7043.271,6251.181,4845.678,4616.454,4171.722,3825.003,3353.588
262,JBHT.O,1301.229,1305.424,1295.74,1149.104,1085.649,986.278,998.003,933.539,708.417,685.347,749.177
263,JKHY.O,115.067,100.193,0.323,0.0,0.0,50.0,0.2,52.697,9.136,15.295,131.669
264,J,2893.389,1676.941,1401.146,2147.339,238.071,387.751,597.798,800.807,437.869,528.26,568.073
265,JNJ,33751.0,35266.0,27696.0,29981,34581,27126,19861,18760,18180,16165,19627
266,JCI,8960.0,7740.0,7819.0,7219,10930,13572,12759,3146,1463,1463,1491
267,JPM,537829.0,527979.0,487458.0,533627,494798,495354,477996,565046,534894,571130,307937
268,JNPR.K,1686.8,2127.3,1683.9,2139.0,2136.3,2133.7,1937.4,1349.0,999.3,999.2,999.034
269,K,7111.0,7475.0,7922.0,8893,8615,7767,7745,7370,7358,7902,6032
270,KDP.O,12724.0,13983.0,15051.0,16516,4479,4478,3382,2583,2574,2804,2708
271,KEY,12803.0,14688.0,13540.0,14595,15344,14694,11091,8873,9527,8743,11568
272,KEYS.K,1791.0,1793.0,1792.0,1795,2053,1093,1099,1099,0,0,
273,KMB,8600.0,8392.0,7776.0,7519,7486,7630,7839,7028,6339,6734,6679
274,KIM,7475.702,5355.48,5315.767,4873.872,5478.927,5066.368,5376.31,4595.97,4221.401,4195.317,4114.385
275,KMI,33320.0,34689.0,34392.0,37324,37843,40050,43227,42814,36193,34401,17278
276,KLAC.O,6660.718,3442.767,3469.67,3423.382,2237.402,2930.457,3057.936,3190.416,745.101,747.376,746.833
277,KHC.O,21815.0,28306.0,29244.0,31168,31503,32404,25234,13358,14870,,
278,KR,13364.0,13413.0,14076.0,15229,15589,14077,12078,11597,11310,8875,8165
279,LHX,7061.0,6918.0,6954.0,3790.0,4030.0,4517.0,5216.0,1624.0,1735.1,2047.2,2072.1
280,LH,5513.1,5886.8,6304.5,6059.8,6762.1,5849.5,6364.2,3029.8,3000.4,2655.0,2221.0
281,LRCX.O,5005.83,5001.682,5821.72,4539.338,2494.784,2863.274,4533.414,2602.84,1518.818,1490.831,1463.265
282,LW,2728.0,2737.4,3540.1,2326.6,2385.0,2424.9,143.0,129.2,127.2,120.5,121.4
283,LVS,14795.0,14004.0,12492.0,11985.0,9640.0,9595.0,9344.0,9992.647,9760.259,10230.067,10032.977
284,LDOS.K,5076.0,4744.0,2986.0,3124,3111,3287,1081,1333,1295,1852,1852
285,LEN,6378.364,7421.583,9573.696,10117.058,7972.515,6275.54,6655.158,5982.486,5065.606,5063.647,4538.434
286,LNC,6800.0,6682.0,6367.0,5839,5344,5345,5553,5520,5821,5639,5691
287,LIN,14207.0,16154.0,13956.0,15296,9000,9515,9231,9225,8811,7362,6562
288,LYV,5730.738,4908.511,3309.057,2815.02,2299.959,2313.053,2045.014,2043.4,1808.887,1740.005,1715.688
289,LKQ.O,2811.912,2871.138,4041.756,4310.5,3403.98,3341.771,1584.702,1846.148,1305.781,1118.478,956.076
290,LMT,11676.0,12169.0,12654.0,14104,14263,14282,15261,6142,6152,6308,6460
291,L,9079.0,10109.0,11533.0,11376,11533,10778,10560,10668,10344,9210,9001
292,LOW,24727.0,21780.0,19306.0,16223,16995,15699,12649,11358,10521,9077,7627
293,LUMN.K,28982.0,31837.0,34694.0,36061,37726,19688,20225,20671,20966,20605,21836
294,LYB,11614.0,15957.0,12062.0,9387,8619,8981,8028,7045,5835,4400,4032
295,MTB,3532.415,4441.675,7048.549,12843.292,8316.529,9657.277,12786.04,9199.635,5369.325,5652.174,6069.901
296,MRO,4044.0,5404.0,5501.0,5499,5494,7267,7277,6363,6597,6896,4815
297,MPC,25539.0,31584.0,28724.0,27524,12946,10572,11925,6602,3396,3361,3307
298,MKTX.O,0.0,0.0,0.0,0,0,0,0,0,0,0,0
299,MAR.O,10138.0,10376.0,10940.0,9347,8238,8506,4107,3771,3153,2935,2171
300,MMC,10950.0,11313.0,11956.0,5824,5487,4807,4414,3379,2955,2918,2928
301,MLM,5305.2,2650.3,2782.3,3120.481,3027.203,1686.189,1579.009,1585.578,1033.477,1047.859,1060.084
302,MAS,2959.0,2795.0,2773.0,2979,3085,2997,3407,3424,3427,3628,4025
303,MA,13901.0,12672.0,8527.0,6334,5424,5180,3268,1494,0,0,0
304,MTCH.O,3929.348,3840.93,1603.483,1515.911,1252.696,1176.493,1216.871,190.586,79.0,,
305,MKC,5282.7,4904.4,4324.2,4696.4,5027.1,1447.2,1394.4,1284.9,1233.1,1171.8,1252.1
306,MCD,35622.7,37440.4,34177.2,31075.3,29536.4,25955.7,24122.1,14935.7,14129.8,13632.5,12500.4
307,MCK,5879.0,7148.0,7387.0,7595,7880,8545,8114,9844,10594,4873,3980
308,MDT,24114.0,26389.0,24797.0,25324,25757,33441,31102,36176,11916,10651,10633
309,MRK,33102.0,31791.0,26346.0,25114,24410,24842,26412,21403,25060,20569,17515
310,META.O,581.0,523.0,473.0,0,0,0,315,233,476,2356,677
311,MET,17430.0,18149.0,16851.0,16244,19307,19852,21317,19579,22021,22354,27570
312,MTD,1681.942,1334.491,1291.218,1034.691,979.847,894.03,589.626,451.954,413.027,388.731,505.015
313,MGM,12934.022,12591.164,11264.061,15131.416,12909.094,12987.595,12696.753,14050.605,13447.23,13589.283,13470.167
314,MCHP.O,7687.4,8904.1,9482.2,10307.0,3068.3,2950.476,2453.405,1826.858,1020.758,983.385,355.05
315,MU.O,6906.0,6776.0,6643.0,5851,4639,11155,9910,7390,6650,6037,3262
316,MSFT.O,64683.0,70687.0,72823.0,78752,80541,88732,54247,35292,22645,15600,11944
317,MAA,4516.69,4562.712,4454.598,4528.328,4502.057,4499.712,3427.568,3512.699,3472.718,1673.848,1649.755
318,MRNA.O,764.0,134.202,38.689,33.489,15.687,12.5,,,,,
319,MHK,2324.785,2734.142,2569.886,3257.974,2763.578,2511.485,3191.967,2253.44,2260.008,1382.942,1586.439
320,MOH,2407.0,2364.0,1494.0,1458.0,2169.0,1645.0,1609.0,887.0,784.862,262.939,218.126
321,TAP,7162.1,8228.3,9037.7,10488.3,11313.5,12072.5,2937.4,3170.3,3799.9,4668.1,1961.8
322,MDLZ.O,19512.0,20046.0,18426.0,18372,17652,17199,15398,16700,17079,19425,26931
323,MPWR.O,0.0,0.0,0.0,0,0,0,0,0,0,0,0
324,MNST.O,1.001,0.823,1.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,MCO,7413.0,6422.0,5581.0,5676.0,5540.5,3363.0,3380.6,2547.3,2101.8,1671.2,1243.8
326,MS,655188.0,586179.0,445689.0,439149,422034,392051,368025,383745,446571,414498,365949
327,MOS,4281.6,4578.1,4614.3,4529.0,5227.7,3818.2,3836.7,3832.5,3031.9,1053.0,832.9
328,MSI,5693.0,5175.0,5129.0,5320,4471,4396,4349,3400,2461,1838,1535
329,MSCI.K,4161.422,3366.777,3071.926,2575.502,2078.093,2075.201,1579.404,788.358,807.782,854.716,1076.887
330,NDAQ.O,5830.0,5541.0,3387.0,3831,4207,3603,2364,2297,2634,1976,2117
331,NTAP.O,2636.0,2632.0,1668.0,1793.0,1926.0,1993.0,2339.0,1487.0,990.1,2252.4,1264.9
332,NFLX.O,15392.895,16308.973,14759.26,10360.058,6528.932,3393.511,2400.362,915.449,500.0,431.8,400.0
333,NWL.O,4886.0,5607.0,5723.7,7015.0,10551.0,11892.8,3057.9,2481.9,1836.4,1918.4,2176.8
334,NEM,6302.0,6702.0,6834.0,4261,4065,4615,5863,6646,6740,6298,4313
335,NWSA.O,3069.0,2313.0,1259.0,1453,1952,379,369,0,0,0,0
336,NWS.O,3069.0,2313.0,1259.0,1453,1952,379,369,0,0,0,0
337,NEE,54827.0,48091.0,42583.0,37712,35025,30840,29687,28701,28426,27359,22967
338,NKE,9430.0,9415.0,9657.0,3479,3810,3802,2038,1260,1373,1365,385
339,NI,9801.5,9746.1,9642.8,9132.6,9002.2,7909.3,6949.6,9995.0,8834.0,8103.2,7953.8
340,NDSN.O,836.64,1122.449,1259.017,1327.496,1597.49,987.449,1131.175,815.926,668.227,649.603,328.489
341,NSC,13840.0,12681.0,12196.0,11145,9836,10212,10093,8985,9448,8682,7540
342,NTRS.O,167695.5,152779.0,120906.8,118562.3,124786.3,110544.6,104968.1,97649.5,91522.0,87359.6,90160.0
343,NOC,12783.0,15003.0,13879.0,14400,15266,7058,6386,5925,5928,3935,3948
344,NLOK.O,3736.0,3601.0,4221.0,4452,5026,8186,2207,2096,2095,3091,2039
345,NCLH.K,12446.59,11806.119,6801.693,6492.091,6307.765,6398.687,6397.537,6080.023,3127.789,2985.353,3038.081
346,NRG,7970.0,8692.0,5891.0,6521,9384,16473,19464,20175,16817,15883,9832
347,NUE,5684.811,5340.58,4392.273,4291.146,3795.075,4357.1,4388.46,4584.411,4409.402,3660.112,4282.026
348,NVDA.O,10946.0,6963.0,1991.0,1988.0,2000.0,2816.0,1510.0,1398.0,1373.875,18.998,21.439
349,NVR,1516.255,1517.395,598.301,597.681,597.066,596.455,595.847,599.23,602.44,603.562,4.983
350,NXPI.O,10572.0,7609.0,7390.0,7354,6565,9187,9212,3956,3321,3492,3799
351,ORLY.O,3826.978,4123.217,3890.527,3417.122,2978.39,1887.019,1390.018,1388.422,1396.208,1095.956,797.574
352,OXY,29617.0,36185.0,38588.0,10317,9828,9819,8305,6838,6939,7623,5871
353,ODFL.O,99.947,99.931,45.0,45.0,95.0,104.975,133.805,155.714,191.429,240.407,269.185
354,OMC,5695.3,5935.3,5283.1,4891.8,4924.7,4949.3,4570.8,4549.7,4039.7,4455.3,3193.1
355,ON.O,3097.5,3491.3,3612.5,2766.1,2951.8,3622.3,1393.9,1191.7,942.2,1011.9,1207.0
356,OKE,13667.116,14260.367,12733.652,9408.993,9138.952,9440.923,8980.572,8216.088,8328.769,7343.397,5735.924
357,ORCL.K,75859.0,84245.0,71580.0,56150,60619,56929,42864,40977,22981,18494,16474
358,OGN,9134.0,1339.0,70.0,34,,,,,,,
359,OTIS.K,7273.0,5963.0,39.0,27,17,,,,,,
360,PCAR.O,10431.8,10854.3,11223.7,9950.5,8879.4,8475.2,8591.5,8230.6,8424.2,7880.1,6655.4
361,PKG,2485.9,2495.4,2494.3,2502.7,2650.7,2667.4,2319.7,2379.3,2572.7,819.498,830.28
362,PARA.O,17709.0,19733.0,18719.0,19113,10162,9375,8448,7112,6435,5922,5982
363,PH,11480.135,6584.877,8461.785,7107.845,4957.025,5870.36,3014.244,2947.102,2324.764,2829.786,1729.535
364,PAYX.O,806.4,804.7,801.9,796.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,PAYC.K,29.155,30.894,32.633,34.389,35.302,29.824,25.742,26.978,81.965,28.55,12.761
366,PYPL.O,9048.0,8939.0,4978.0,1998,1000,0,0,1093,1103,,
367,PNR,894.1,839.6,1029.1,787.6,1440.7,4279.2,4685.8,3004.1,2550.4,2457.4,1309.087
368,PEP.O,40334.0,44150.0,32068.0,32321,39281,36945,33284,28897,29639,28359,26773
369,PKI,4983.977,1990.649,2074.015,1891.48,2006.109,1046.426,1012.885,1046.468,934.728,940.596,944.908
370,PFE,38436.0,39836.0,52150.0,41740,43491,42086,38899,36682,36489,37460,38942
371,PCG,44890.0,40863.0,24625.0,22005,19147,18467,17153,15752,14870,13409,13886
372,PM,27806.0,31536.0,31045.0,31759,34339,29067,28480,29455,27678,22839,18545
373,PSX,14448.0,15893.0,11763.0,11160,10110,10138,8887,8635,6155,6974,391
374,PNW,7355.735,6483.266,5747.233,5214.632,4967.113,4323.985,3819.971,3537.543,3490.014,3414.091,3496.489
375,PXD,7471.0,3856.0,2861.0,2284.0,2732.0,3213.0,3655.0,2648.0,2653.0,3721.193,2528.905
376,PNC,30784.0,33695.0,43922.0,35918,38051,35157,34424,36763,33193,31470,29737
377,POOL.O,1183.35,416.018,511.407,666.761,519.65,438.042,328.045,320.838,246.427,230.905,247.322
378,PPG,6581.0,5749.0,5052.0,5016,4146,4416,4307,4025,3406,4010,3682
379,PPL,11209.0,15857.0,23044.0,22029,21275,19249,19964,18890,21608,20128,18571
380,PFG.O,4454.8,4414.0,3859.3,3302.5,3217.9,3177.1,3446.3,2559.2,2752.0,2712.1,1670.0
381,PG,31493.0,31988.0,34720.0,30092,31286,31592,30598,30345,35417,31543,29778
382,PGR,4898.8,5396.1,4407.1,4404.9,3306.3,3148.2,2707.9,2164.7,1860.9,2063.1,2442.1
383,PLD,17715.054,16849.076,11905.877,11089.815,9412.631,10608.294,11626.831,9380.199,9011.216,11790.794,11382.408
384,PRU,19618.0,20948.0,21853.0,20784,20070,21324,29407,29728,29524,28790,27482
385,PEG,19438.0,17243.0,16223.0,15478,13610,11783,9932,9144,8703,8202,8094
386,PTC.O,1350.628,1439.471,1005.314,669.134,643.268,712.406,751.601,668.125,611.875,258.125,370.0
387,PSA,7475.279,2844.992,1902.493,1412.283,1431.322,390.749,319.016,64.364,839.053,468.828,398.314
388,PHM,2667.547,3176.092,3116.772,3426.76,3479.412,3470.739,2373.95,1958.802,2163.832,2648.408,3088.344
389,QRVO.O,2047.098,1747.642,1574.124,919.27,983.29,989.154,988.13,0.0,87.263,82.035,151.708
390,PWR,3753.64,1189.058,1367.064,1106.178,671.941,361.125,482.431,81.365,2.234,0.0,0.056
391,QCOM.O,15482.0,15745.0,15856.0,15961,16401,21937,11757,10969,0,17,0
392,DGX,4128.0,4168.0,4858.0,3991.0,3855.0,3734.0,3651.0,3742.0,3332.0,3363.577,4024.917
393,RL,1997.7,2023.1,1370.2,924.0,852.1,861.7,1000.0,789.0,569.0,309.0,312.7
394,RJF,,35667.0,29984.0,25198.0,22999.192,21400.108,17422.782,14597.585,12580.431,11292.203,10782.074
395,RTX,31485.0,31823.0,43252.0,45537,27485,23901,20425,19701,20241,23221,10260
396,O,15486.624,8823.723,7907.493,6505.612,6116.797,5844.621,4825.702,4935.344,4166.84,2869.853,2055.181
397,REG.O,3718.944,3923.084,3919.544,3715.212,3594.977,1642.42,1864.285,2021.357,1854.697,1941.891,1982.44
398,REGN.O,2699.7,2695.7,713.9,708.5,703.453,478.843,362.919,457.711,505.512,457.328,434.527
399,RF,2407.0,3569.0,5378.0,5522,4479,3509,3094,5215,7012,7310,11093
400,RSG,9554.4,8934.2,8688.5,8337.5,8187.4,7658.9,7532.9,7061.2,7018.1,7070.5,6921.8
401,RMD,775.241,655.351,1176.12,1270.853,281.454,1078.611,1172.77,300.594,300.788,300.786,250.835
402,RHI,0.0,0.239,0.457,0.657,0.84,1.007,1.16,1.299,1.428,1.545,1.656
403,ROK,3836.2,3974.3,1999.3,2256.9,1776.2,1843.8,1964.9,1500.9,1225.4,1084.1,1062.0
404,ROL,155.0,203.0,291.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,ROP,7921.8,9566.5,5275.3,4941.7,5155.555,6209.536,3271.222,2201.374,2464.852,2022.122,1085.016
406,ROST.O,2452.325,2513.085,312.891,312.44,396.967,396.493,396.025,395.562,150.0,150.0,150.0
407,RCL,21090.34,19329.043,10676.798,10457.547,7244.128,9076.211,8527.243,8275.23,8074.804,8489.947,8495.853
408,SPGI.K,4114.0,4110.0,3948.0,3662,3569,3564,3611,795,799,1256,1198
409,CRM,10977.0,2801.0,3058.0,3646.0,1720.0,2792.058,2048.566,2197.593,2508.563,521.278,496.149
410,SBAC.O,12306.501,11099.238,10338.317,9938.553,9310.686,8775.583,8452.07,7860.799,5876.607,5367.814,3366.549
411,SLB,14195.0,16886.0,15294.0,16051,18199,19616,18999,13330,13176,11630,9933
412,STX.O,5646.0,5139.0,4175.0,4253,4819,5021,4091,4155,3920,2777,2863
413,SEE,3708.1,3760.9,3814.2,3474.2,3258.0,4142.6,4555.3,4426.3,4399.5,4581.8,5003.1
414,SRE,24645.0,24206.0,25816.0,24571,19412,17121,14663,14288,12945,12892,10863
415,NOW,1576.0,1640.153,694.981,661.707,1173.436,507.812,474.534,443.437,415.819,1.515,0.0
416,SHW,9615.0,8292.1,8685.2,9343.651,10520.655,1952.54,1949.894,1805.416,1721.872,1704.889,993.367
417,SBNY.O,720.228,978.588,606.119,1078.174,1047.381,1149.588,817.0,715.0,1065.0,995.0,750.8
418,SPG,25321.022,26723.361,24163.23,23305.535,24632.463,22977.104,22416.682,20852.993,22669.917,23113.007,18446.44
419,SWKS.O,2189.1,2235.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,SJM,4494.5,4756.0,5627.0,5910.8,4832.0,5398.5,5430.0,6170.9,2216.3,2017.8,2070.543
421,SNA,1207.2,1460.7,1162.6,1132.3,1186.8,1010.2,880.1,919.3,972.0,975.6,984.1
422,SEDG.O,662.043,618.103,18.476,20.149,1.765,2.061,2.385,20.244,12.823,,
423,SO,53717.0,49189.0,46842.0,46849,50793,47457,28738,24977,23295,22434,21223
424,LUV,10727.0,10331.0,2665.0,3425,3753,3512,3343,2885,3110,3530,3751
425,SWK,6596.0,4246.9,3181.3,4198.4,3811.0,3827.4,3799.7,3847.3,4202.0,3538.0,3452.4
426,SBUX.O,15043.9,14615.8,16348.3,11167.0,9440.1,3932.6,3585.2,2347.5,2048.3,1299.4,549.6
427,STT,15178.0,21205.0,14450.0,15267,15606,17415,17750,23369,21451,20336,22125
428,STE,3088.356,1650.54,1150.521,1183.227,1316.001,1478.361,1567.796,621.075,493.48,492.29,210.0
429,SYK,12479.0,13991.0,11090.0,9859,7222,6914,3998,3973,2764,1762,1768
430,SIVB.O,2641.0,864.181,365.417,1027.877,1029.222,1308.372,1571.602,459.143,460.296,623.872,603.648
431,SYF,14507.0,15775.0,19866.0,23996,20799,20147,24279,27460,24321,27815,25890
432,SNPS.O,100.086,127.907,137.707,469.304,143.987,205.0,205.0,75.0,105.0,135.0,0.0
433,SYY,10647.542,11083.107,14446.879,8163.337,7743.12,8194.89,7435.402,7321.877,2733.082,2888.919,3018.338
434,TMUS.O,79574.0,76660.0,29508.0,30104.0,30909.0,30407.0,28901.0,24481.0,22685.0,16116.0,4749.652
435,TROW.O,0.0,0.0,0.0,0,0,0,0,0,0,0,0
436,TTWO.O,0.0,0.0,0.0,0.0,8.068,251.929,497.935,473.03,454.031,335.202,316.34
437,TPR,1693.9,1595.1,2304.7,1602.7,1600.6,1579.5,876.2,890.4,140.485,0.985,23.36
438,TRGP.K,6597.2,7755.7,7822.4,6660.3,5129.2,4949.5,6021.0,3068.2,2989.3,2475.3,1567.0
439,TGT,13720.0,12680.0,11499.0,11275,11398,12749,12760,12725,12572,18236,18058
440,TEL,4206.0,4092.0,4146.0,3965,4000,4344,4070,3884,3858,3014,3711
441,TDY,4099.4,778.5,850.6,750.6,1072.9,617.8,780.6,705.1,552.5,558.2,312.8
442,TFX,1850.102,2478.388,1908.943,2158.825,2249.552,1033.323,1059.2,1068.401,1286.287,969.98,959.795
443,TER.O,108.426,410.111,394.687,379.981,365.987,352.669,0.0,0.0,186.663,173.387,162.529
444,TSLA.O,6834.0,11739.0,13419.0,11971.371,10314.938,7128.431,2696.305,2488.08,606.878,466.666,280.148
445,TXN.O,7741.0,6798.0,5803.0,5068,4077,3609,4120,4631,5158,5686,5592
446,TXT,3767.0,4369.0,3810.0,3784,3912,3680,3610,3874,3187,3987,4433
447,TMO,34870.0,21735.0,17752.0,18990.0,21008.0,16627.9,12472.0,14564.0,10487.3,7124.3,7028.0
448,TJX,3354.841,6082.605,2236.625,2476.874,2452.524,2403.831,1700.217,1684.597,1274.216,774.552,787.593
449,TSCO.O,1023.127,1021.974,430.905,440.266,462.231,301.063,167.87,5.17,1.242,1.28,1.317
450,TT,4842.1,5272.1,5573.2,4091.3,4064.0,4070.2,4217.8,4224.4,3521.2,3229.4,3642.6
451,TDG,20098.0,20066.0,16898.953,12877.282,11762.661,10195.607,8349.602,7473.131,5731.238,3619.125,3138.375
452,TRV,7290.0,6550.0,6558.0,6564,6571,6437,6344,6349,6346,6350,6605
453,TRMB.O,1293.2,1547.2,1843.2,1968.5,913.9,619.9,729.7,735.4,758.458,911.158,564.436
454,TFC,40342.0,42026.0,41936.0,22211,21651,18817,18654,26881,25631,21978,25369
455,TYL,1341.276,0.0,0.0,0.0,0.0,10.0,66.0,0.0,0.0,18.0,60.7
456,TSN,9348.0,11339.0,11932.0,9873,10203,6279,6725,8178,2408,2432,2182
457,USB,42751.0,51829.0,62548.0,55479,48910,47286,59955,62153,47657,51818,62421
458,UDR,5412.787,4976.548,4707.524,3547.787,3671.663,3401.478,3570.795,3565.299,3523.703,3409.333,3918.37
459,ULTA.O,0.0,0.0,0.0,0,0,0,0,0,0,0,0
460,UNP,29729.0,26729.0,25200.0,22391,16944,15007,14201,11413,9577,8997,8906
461,UAL.O,33658.0,27153.0,14818.0,13792,14392,11705,11759,11947,12409,13166,12735
462,UPS,21915.0,24654.0,25238.0,22736,24289,16075,14334,10779,10872,12870,11128
463,URI,9685.0,9682.0,11428.0,11747,9440,7790,8162,7962,7173,7364,3042
464,UNH,46003.0,43467.0,40678.0,36554,31692,32970,31965,17406,16860,16754,11638
465,UHS,4190.288,3856.251,3984.127,3998.633,4040.009,4136.125,3431.356,3278.534,3309.074,3730.02,3653.907
466,VLO,13870.0,14677.0,9672.0,9109,8872,8001,7335,6386,6564,7049,7741
467,VTR,12027.544,11895.412,12158.773,10733.699,11276.062,11127.326,11206.996,10844.351,9364.992,8413.646,6429.116
468,VRSN.O,1785.709,1790.083,1787.565,1785.047,2410.145,1866.953,1869.68,1360.795,1374.056,697.614,690.086
469,VRSK.O,3314.1,3213.9,3151.0,2723.3,3008.8,2387.0,3145.7,1436.932,1275.887,1461.425,1105.886
470,VZ,150868.0,129062.0,111489.0,113063,117095,108078,109729,113271,93591,51987,55152
471,VRTX.O,556.7,581.476,568.869,591.367,606.433,840.761,826.238,824.947,506.584,696.908,400.0
472,VFC,5420.774,5721.233,3838.099,2780.207,3743.926,2923.338,2318.898,1854.761,1439.644,1450.806,1844.598
473,VTRS.O,23070.4,25786.4,12671.9,13818.3,14720.7,15539.3,7373.9,6650.0,6726.6,5097.931,5298.748
474,VICI.K,4975.033,7049.908,4791.563,4122.264,4785.756,,,,,,
475,V,22450.0,20977.0,24070.0,16729,16630,18367,15882,0,0,0,0
476,VNO,8615.947,7398.996,7406.609,9836.621,10185.001,9446.67,11091.01,9530.337,9978.718,11127.23,10076.607
477,VMC,3975.9,3293.861,2784.34,2912.38,2854.865,1982.889,1980.464,1984.779,2522.413,2677.003,2815.439
478,WAB,4058.0,4239.4,4429.3,3856.873,1870.528,1892.776,692.238,521.195,450.709,317.896,395.873
479,WBA.O,12610.0,9991.0,16795.0,16836,14397,12935,19028,14383,4490,5047,5392
480,WMT,42831.0,48871.0,54469.0,54170,42446,42729,50034,50165,56641,54136,53427
481,WBD.O,15014.0,15645.0,15669.0,16793,14785,7923,7735,7109,6499,5243,4245
482,WM,13405.0,13810.0,13498.0,10026,9491,9310,8929,9435,10226,9916,9756
483,WAT,1513.87,1356.515,1681.163,1148.35,1997.774,1827.263,1668.336,1462.693,1323.346,1177.781,990.832
484,WEC,15590.1,14290.8,12735.0,11799.1,11033.3,10175.6,10376.8,5212.4,5242.8,5260.5,5316.8
485,WFC,195098.0,271949.0,332703.0,334831,328276,351858,297064,247461,206881,184554,174445
486,WELL.K,14242.637,13905.822,15023.962,13226.476,11659.698,12284.318,12892.197,10692.591,10567.556,8450.347,7240.752
487,WST,253.0,255.2,257.3,196.1,197.0,228.6,298.2,335.5,373.5,411.5,349.4
488,WDC.O,7022.0,8725.0,9575.0,10522,11172,13151,16994,2556,2438,1955,2185
489,WRK,8194.1,9430.6,10063.4,6415.2,6554.8,5789.2,5621.9,2984.7,2844.8,3412.5,3445.8
490,WY,5114.0,5497.0,6410.0,6646,6503,7122,5302,5402,5404,4963,5262
491,WHR,5237.0,5369.0,4993.0,6027,5218,4470,3998,4347,2463,2461,2491
492,WMB,23675.0,22344.0,22288.0,22414,20935,23502,24487,21582,11579,10736,8722
493,WTW.O,4606.0,5657.0,5642.0,4604,4535,3865,3266,2297,2326,2353,2369
494,GWW,2362.0,2397.0,2215.0,2220.0,2342.348,2247.052,1988.832,483.633,542.799,564.644,516.564
495,WYNN.O,11994.605,13134.028,10421.782,9439.6,9645.226,10125.352,9149.665,7345.262,6587.568,5782.82,3217.719
496,XEL.O,23460.0,20731.0,18785.0,17247.0,15791.0,14842.247,13901.901,12776.86,11950.517,11004.06,10127.435
497,XYL,2440.0,3084.0,2316.0,2308,2200,2368,1274,1284,1241,1205,1206
498,YUM,11246.0,10725.0,10562.0,10072,9804,9125,3928,3344,2989,2942,3317
499,ZBRA.O,991.0,1245.0,1277.0,1591.0,2227.0,2648.0,3012.0,3160.699,0.0,0.0,0.0
500,ZBH,7068.8,8126.5,8215.0,8924.1,10142.5,11241.4,11497.4,1425.5,1672.8,1820.9,1719.3
501,ZION.O,1915.0,2908.0,3776.0,6377.0,5359.0,1362.119,1159.353,1314.349,2591.187,2666.435,2653.479
502,ZTS,6592.0,7199.0,6447.0,6452,4953,4468,4868,3631,3657,582,575
