,Instrument,CSR Sustainability Reporting,ESG Reporting Scope,ESG Combined Score,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Controversies Score
21,LNT.O,True,100.0,39.4372858502974,39.4372858502974,32.5898692810457,34.3042658616429,57.7508200032763,100.0
22,ALL,True,78.0,68.7685834838771,81.2871669677543,92.2405296255467,73.0574279412472,87.9458348267677,56.25
23,GOOGL.O,False,,22.8771694988217,43.5804259541652,68.8478680753576,38.2380315426012,40.6005885055432,2.17391304347826
24,GOOG.O,False,,22.8771694988217,43.5804259541652,68.8478680753576,38.2380315426012,40.6005885055432,2.17391304347826
25,MO,True,100.0,70.9820547623751,84.3883519489927,88.0663536913537,86.2711624952929,77.0894718107322,57.5757575757575
26,AMZN.O,False,,42.6227693693077,45.9598244529011,23.3293190000506,35.6460109710724,76.3527806209485,39.2857142857142
27,AMCR.K,True,100.0,68.8675991897811,68.8675991897811,63.2523542376277,64.2050817745757,85.3780181810703,83.3333333333333
28,AMD.O,True,15.116,65.9292495382716,65.9292495382716,66.9895987597186,66.6041905478301,63.5431778067637,100.0
29,AEE,True,100.0,45.8285649021966,45.8285649021966,45.8112494678586,44.5431535685645,47.7021555955447,100.0
30,AAL.O,True,100.0,43.5986272457284,43.7189936218916,40.1616161616161,52.4365465373923,34.7979337025965,43.4782608695652
