Instrument,ROA,EScore,SScore,GScore,Firm Size,Total Debt,Total Equity,Board Size,Board Diversity,Leverage Ratio,EScore * Board Diversity,SScore * Board Diversity,GScore * Board Diversity,Year
45,23.8,39.5412035829702,41.7783350265148,67.7822822822822,25.097500984161897,33119073000,20314998000,5,0.0,1.6302769510486783,0.0,0.0,0.0,2021
46,5.582,86.6454172717365,82.9768833643523,75.8438438438438,25.961318570936605,44919129000,76121204000,11,9.09090909090909,0.5901000856476206,787.6856115612409,754.3353033122936,689.489489489489,2021
47,13.829,16.1042706047839,84.1257586383714,43.1428571428571,25.17739217855868,9288000000,65886000000,6,16.6666666666666,0.14097076768964575,268.4045100797306,1402.0959773061843,719.0476190476155,2021
48,1.467,86.7692892739626,90.2607152715614,84.7089947089947,28.35818607474294,573953000000,152864000000,11,9.09090909090909,3.7546642767427256,788.8117206723872,820.5519570141944,770.0817700817698,2021
49,10.8,63.7043847997944,85.1483046245512,78.7706193588546,27.603599558152094,327818000000,387329000000,11,27.2727272727272,0.8463554239419202,1737.3923127216606,2322.226489760481,2148.289618877847,2021
50,10.8,63.7043847997944,85.1483046245512,78.7706193588546,27.603599558152094,327818000000,387329000000,11,27.2727272727272,0.8463554239419202,1737.3923127216606,2322.226489760481,2148.289618877847,2021
51,1.244,80.5625167020915,89.3924204596897,81.2241134751773,31.784185959397757,18225447000000,3634917000000,10,20.0,5.013992616612704,1611.25033404183,1787.848409193794,1624.4822695035461,2021
52,0.8575,56.6773266022496,66.9101431961459,31.4470284237726,31.867259838486216,17074975000000,4492815000000,9,11.1111111111111,3.8005070317829692,629.7480733583283,743.4460355127314,349.41142693080633,2021
53,3.95,76.8456553266058,66.0320217543367,73.0936170212765,23.446289967099855,4499243000,7546078000,9,11.1111111111111,0.5962359519739924,853.8406147400635,733.6891306037403,812.1513002364047,2021
54,6.25,71.7141571406823,59.9390354975366,51.2496453900709,23.96635993753479,8745082000,11000494000,9,22.2222222222222,0.794971753086725,1593.6479364596053,1331.978566611923,1138.881008668241,2021
55,8.693,63.1253006253006,56.6824677890344,45.6269503546099,28.67719933240104,586750650000,1307618232000,9,0.0,0.4487170916105734,0.0,0.0,0.0,2021
57,3.4,87.0556054699327,89.0557153593963,78.0269503546099,24.27744000969797,6335240000,12832657000,7,28.5714285714285,0.4936810825692606,2487.3030134266423,2544.4490102684595,2229.341438703134,2021
58,8.1,71.8277281296854,85.213118895033,75.6411347517731,22.675484190234954,2609734000,3181520000,8,0.0,0.8202789861449873,0.0,0.0,0.0,2021
59,4.0025,76.6808214703055,88.0339751483878,77.8936170212766,30.695936289992833,5717465424000,5651406957000,9,22.2222222222222,1.0116888533249544,1704.0182548956761,1956.3105588530602,1730.9692671394782,2021
60,5.398,79.4486472912564,50.4571471924003,82.2883699579976,25.804885352697333,52573571000,69798852000,10,0.0,0.753215411050027,0.0,0.0,0.0,2021
61,7.05,71.6930505774591,49.1912581800222,63.4289958536474,25.030307874381513,23990346220,32025942260,12,0.0,0.7490910345505631,0.0,0.0,0.0,2021
62,-3.52167,68.9971424326898,67.7492902132302,88.6005436320839,26.500757156496597,199209000000,67616000000,6,0.0,2.946181377188831,0.0,0.0,0.0,2021
64,2.755,82.8265664284137,60.0239579903373,71.6013680343922,28.293006846974095,292325873280,235953134210,11,9.09090909090909,1.2389149830907855,752.9687857128517,545.6723453667026,650.9215275853835,2021
65,11.6,42.2516556035703,14.480329509585,63.243395261282,23.60583888379448,841639400,9017459980,10,20.0,0.09333442032087622,845.033112071406,289.6065901917,1264.86790522564,2021
66,3.9,83.4543010752687,42.2564514137548,60.8983928650926,25.895434105980282,80264713000,27150342000,9,22.2222222222222,2.9563057806049,1854.5400238948582,939.0322536389947,1353.2976192242788,2021
67,3.643,78.234814929998,69.9775030764298,42.4999999999999,27.79914316857238,137890000000,161098000000,13,7.69230769230769,0.8559386212119331,601.8062686922921,538.288485203306,326.92307692307605,2021
68,0.99,45.9522391539626,66.6518116655339,77.3148148148148,27.849636832050574,18672000000,123509000000,12,33.3333333333333,0.15117926628828668,1531.7413051320852,2221.7270555177943,2577.160493827157,2021
69,6.377,69.5323773448773,78.2234289630236,78.8662644544997,25.5625828159432,28922000000,43941000000,15,20.0,0.6582007692132632,1390.6475468975461,1564.4685792604719,1577.325289089994,2021
70,22.6115,77.9749244610995,82.8268140834337,52.0688788335847,24.27735596471171,18708000000,8292000000,9,33.3333333333333,2.256150506512301,2599.1641487033144,2760.8938027811205,1735.6292944528216,2021
71,28.73483,72.3728546591381,60.6278665709376,75.1055806938159,25.00368877914571,15335000000,44508000000,10,30.0,0.34454480093466344,2171.185639774143,1818.835997128128,2253.167420814477,2021
73,11.1915,75.9958090088366,72.5673366167747,75.2664655605832,25.807120613368077,36753000000,74103000000,8,37.5,0.49597182300311726,2849.8428378313724,2721.2751231290513,2822.49245852187,2021
74,11.769,38.2828193312064,66.2349845951431,42.2574157868275,23.936525923028977,11338000000,7977000000,8,25.0,1.4213363419832017,957.0704832801599,1655.8746148785776,1056.4353946706876,2021
75,1.688,75.8385854341736,74.4313962873285,68.2227249874308,23.701241388911143,1436000000,4684000000,12,25.0,0.30657557643040134,1895.9646358543398,1860.7849071832125,1705.5681246857698,2021
76,2.69167,54.6805702154561,64.8921807534457,82.9239766081871,26.93115365276841,6698045000,68928168000,7,28.5714285714285,0.09717427859101087,1562.3020061558846,1854.062307241301,2369.2564745196255,2021
77,12.05,78.1510612672725,79.0838485774751,62.1792717086834,22.66430700889022,2295100000,2529500000,7,28.5714285714285,0.9073334651116821,2232.8874647792086,2259.538530784997,1776.5506202480926,2021
78,5.4174,92.0893427673667,82.7926447768302,66.4929971988795,22.598600229760372,972000000,2315000000,8,37.5,0.4198704103671706,3453.3503537762513,3104.7241791311326,2493.487394957981,2021
79,10.30533,87.4789765746167,93.6741422612659,84.1400560224089,23.595473624214904,2622000000,10845000000,9,33.3333333333333,0.2417704011065007,2915.9658858205535,3122.47140870886,2804.6685340802937,2021
80,6.7885,95.9646353253973,89.2402332297003,76.8418640183346,23.669072301730676,3866000000,10682000000,9,33.3333333333333,0.3619172439618049,3198.82117751324,2974.674440990007,2561.3954672778177,2021
81,10.7,49.9516207063376,41.6544156388964,44.5307189542483,24.835139201452805,4211000000,12788000000,8,37.5,0.329293087269315,1873.18577648766,1562.040586458615,1669.9019607843113,2021
82,5.857,89.8244073748903,86.7479415259552,95.1921568627451,24.41336954136004,5662000000,17360000000,9,44.4444444444444,0.3261520737327189,3992.195883328454,3855.4640678202272,4230.762527233111,2021
83,6.97217,50.0122497301401,89.3281147204532,93.7307891676823,24.568787863542582,13880600000,21462300000,16,50.0,0.6467433592858175,2500.612486507005,4466.40573602266,4686.539458384115,2021
84,0.8,53.2173830353746,79.9994812248506,92.2133960968912,27.3767622140798,22509000000,71135000000,17,52.9411764705882,0.3164265129682997,2817.390866578654,4235.2666530803235,4881.885675717766,2021
85,-2.25667,77.9524904532413,88.9038082633693,78.1509967917735,23.099937473293156,3526000000,4282000000,12,50.0,0.8234469873890705,3897.624522662065,4445.190413168465,3907.549839588675,2021
86,2.8175,71.5421335851528,89.135332714728,58.7831154821446,24.52194095688323,9315000000,11144000000,15,53.3333333333333,0.835875807609476,3815.5804578748134,4753.884411452157,3135.0994923810435,2021
87,0.35713,95.2649735405705,96.3586940834794,94.1321677244007,28.59969326996444,183023000000,117886000000,15,46.6666666666666,1.5525422866158831,4445.698765226617,4496.739057229032,4392.83449380536,2021
88,4.05,59.9961537481851,77.5757711801873,45.2505638913405,24.21493748176986,5921400000,6480100000,16,50.0,0.9137821947192173,2999.807687409255,3878.788559009365,2262.528194567025,2021
89,6.26,77.5591243554569,92.644621242486,58.0788467196234,23.902693722847502,7642000000,8467000000,14,42.8571428571428,0.902562891224755,3323.9624723767197,3970.4837675351087,2489.093430840999,2021
90,3.5,52.0542673038368,80.3663669257687,73.6800739713361,24.80803133272152,13016000000,35186000000,14,42.8571428571428,0.3699198544875803,2230.8971701644314,3444.2728682472252,3157.7174559144,2021
92,2.25,96.3496485597021,84.4398117352929,79.1061796887039,24.240644972897975,15321000000,5490000000,12,41.6666666666666,2.790710382513661,4014.5686899875814,3518.325488970532,3296.0908203626573,2021
93,2.1,96.685450985742,44.4030696317176,84.67336331414,24.063913991866517,12089597000,9193810000,15,40.0,1.3149713774811531,3867.41803942968,1776.1227852687039,3386.9345325656004,2021
94,0.86667,92.9361507967727,90.1480972146873,83.3752807694523,23.740711949483135,6910097000,12956330000,11,45.4545454545454,0.5333375269076969,4224.370490762391,4097.6407824857815,3789.785489520555,2021
95,2.65,88.6097780718911,79.5882538986745,74.2548928956696,23.804391095266197,9045200000,8404700000,8,37.5,1.0762073601675253,3322.866677695916,2984.5595212002936,2784.5584835876098,2021
96,11.459,78.3045525902669,88.8847382431232,75.5334201936143,24.484777532001058,6300400000,23585700000,16,50.0,0.26712796313020176,3915.2276295133447,4444.23691215616,3776.671009680715,2021
97,10.27117,89.0081745127074,80.7070157608073,52.0354726179968,25.554064484300845,34453000000,47119000000,16,43.75,0.7311912392028693,3894.1076349309487,3530.931939535319,2276.55192703736,2021
100,5.6,80.5990314250354,89.9033441298235,79.2769106721188,24.270034341927786,7817000000,14974000000,11,45.4545454545454,0.5220381995458795,3663.5923375016055,4086.5156422646996,3603.49593964176,2021
101,6.9054,81.3684486373165,69.6820756177429,71.0650924537731,24.307118053192642,11172000000,15944000000,15,53.3333333333333,0.7007024586051179,4339.650593990211,3716.377366279619,3790.13826420123,2021
102,11.75533,95.9583507053019,95.6008442370113,60.223174883369,24.15943131243702,9918200000,13346800000,13,61.5384615384615,0.743114454401055,5905.12927417242,5883.128876123768,3706.0415312842433,2021
103,4.3934,64.2562001969737,85.7731818634319,87.674806315583,24.21509580886178,5719000000,8588000000,13,53.8461538461538,0.665929203539823,3459.9492413755033,4618.555946492483,4720.951109300619,2021
104,0.55,94.1084137815372,84.1601601533048,86.7744014345956,25.457180978825065,61655000000,27320000000,17,35.2941176470588,2.2567715959004393,3321.473427583663,2970.3585936460495,3062.625932985725,2021
105,8.318,94.4952455825097,53.1423892895369,47.8541979010494,21.814719228416042,458400000,1660800000,13,53.8461538461538,0.27601156069364163,5088.205531365902,2861.5132694366,2576.7645023641962,2021
106,9.30475,54.6775412674029,81.5419687965344,88.9446475854242,22.840725445813767,3503000000,3157000000,16,43.75,1.109597719353817,2392.142430448877,3567.4611348483804,3891.328331862309,2021
107,19.8,63.4435328185328,78.1454532101302,50.8304056518651,22.09725935191518,625516000,1655866000,8,50.0,0.3777576204837831,3172.17664092664,3907.27266050651,2541.520282593255,2021
108,5.26667,97.8214081267516,80.8172456730868,76.3903127339745,24.666477383830575,14230000000,20715000000,14,50.0,0.686941829592083,4891.070406337581,4040.86228365434,3819.515636698725,2021
109,13.40775,94.5972191798604,90.6883896455086,91.9918635581286,23.52133954069621,2737000000,9517000000,9,44.4444444444444,0.2875906272985184,4204.320852438236,4030.5950953559336,4088.5272692501558,2021
111,0.30571,95.7136558951636,83.7451313286998,84.0904187506129,28.01250017843575,61326000000,65067000000,15,40.0,0.9425054174927383,3828.546235806544,3349.805253147992,3363.616750024516,2021
112,3.175,94.9569163837994,72.3136866626021,87.7123523725465,25.32865599873805,31884000000,22882000000,15,46.6666666666666,1.3934096669871514,4431.322764577299,3374.638710921426,4093.2431107188313,2021
113,5.325,75.6890727041212,87.4949474014821,72.1423668025609,23.763971476143134,6693000000,4415000000,13,53.8461538461538,1.5159682899207247,4075.56545329883,4711.266398541339,3884.5889816763524,2021
114,6.88375,68.6211590545597,84.8715202226241,68.3617030218971,24.72232855229614,10843000000,24440000000,15,46.6666666666666,0.44365793780687396,3202.320755879448,3960.670943722452,3190.212807688527,2021
115,5.53333,91.0696265488802,88.8097266049132,73.8750893119825,26.405000365463636,63049000000,111736000000,14,42.8571428571428,0.5642675592467961,3902.983994952003,3806.1311402105603,3166.075256227817,2021
116,-1.15,88.2018117359468,95.0903801356355,87.0814945572227,24.729132492804712,26635200000,18915600000,9,55.5555555555555,1.4081075937321577,4900.10065199704,5282.7988964241895,4837.860808734589,2021
117,0.8,82.5525228067601,74.0205459412797,78.1221367629134,23.658982678090414,5827000000,3695000000,14,42.8571428571428,1.5769959404600813,3537.965263146856,3172.309111769126,3348.0915755534265,2021
118,5.64725,46.0576568134707,62.4758554104287,59.4868537953245,22.324510274351983,2069800000,1807000000,13,38.4615384615384,1.1454344216934145,1771.4483389796396,2402.9175157857158,2287.955915204785,2021
119,2.1432,86.2766912742842,89.7589525894786,53.0071869877695,25.40605425548045,46569000000,32341000000,15,46.6666666666666,1.4399369221730929,4026.245592799924,4188.751120842328,2473.6687260959065,2021
120,19.48,71.9042243081203,63.7842982523933,44.185544768069,23.351334439618988,1802000000,9400000000,14,50.0,0.19170212765957448,3595.211215406015,3189.214912619665,2209.27723840345,2021
121,7.85,77.3476400955932,90.8237927922018,54.8833690581263,23.377823836607934,4468900000,6197300000,11,45.4545454545454,0.7211043518951802,3515.8018225269598,4128.35421782735,2494.6985935511925,2021
122,2.28533,99.223528771851,90.0137993413515,86.2004414459436,24.14148420294287,3685000000,8911000000,14,35.7142857142857,0.41353383458646614,3543.697456137534,3214.7785479054096,3078.5871944979845,2021
123,10.4702,83.2780911733466,93.6214474149874,89.5209629080596,23.82051625369075,5331000000,7519000000,16,37.5,0.7090038568958638,3122.9284190004973,3510.8042780620276,3357.036109052235,2021
124,0.245,93.3006851669536,71.8556044736135,88.2591601946441,26.882454244367764,43845000000,28852000000,22,40.9090909090909,1.5196520171911825,3816.8462113753735,2939.5474557387333,3610.6020079627124,2021
125,0.21025,96.6591279051712,86.3707836924952,74.5669384379061,27.911673286420324,210846000000,66332000000,20,30.0,3.1786468069709946,2899.773837155136,2591.1235107748557,2237.008153137183,2021
126,3.5485,62.6462904911181,87.6296966874181,88.802876678192,24.999404038860973,27155000000,18998000000,12,41.6666666666666,1.4293609853668807,2610.2621037965832,3651.2373619757486,3700.1198615913277,2021
127,1.65,81.8224451629263,73.2930267597755,76.5594083336018,25.14092806397804,4370255000,11885003000,9,33.3333333333333,0.3677117288064631,2727.414838764207,2443.1008919925143,2551.980277786724,2021
128,6.8634,68.1472530591767,70.9921620261407,62.3705864028444,22.493864827415106,462431000,2075794000,12,50.0,0.22277306900395705,3407.3626529588355,3549.608101307035,3118.52932014222,2021
129,3.705,70.9323506823866,81.5596419761642,86.7996371055664,24.302352746232593,6239200000,12190700000,20,30.0,0.5117999786722666,2127.970520471598,2446.789259284926,2603.989113166992,2021
130,10.55,0.0,3.26473258046534,59.1851696690406,24.473546082167687,0,42195000000,10,10.0,0.0,0.0,32.647325804653406,591.851696690406,2021
131,8.34575,91.6141330548216,96.3189686690716,71.1898810080054,24.537940587104654,10766000000,21338000000,16,31.25,0.5045458805886213,2862.9416579631747,3009.967770908487,2224.6837815001686,2021
132,11.62,77.0977594328296,97.5494837614835,97.7277024051217,24.988323167294748,15147000000,38853000000,18,44.4444444444444,0.3898540653231411,3426.5670859035345,4335.532611621485,4343.453440227627,2021
133,3.0855,57.6537737602163,82.4954330768285,88.9392328102005,25.508747226989524,34661000000,12053000000,20,30.0,2.8757155894797974,1729.6132128064892,2474.862992304855,2668.1769843060147,2021
134,3.7,70.6606291923713,93.6111061937512,79.4966323998582,24.209845491550727,2838000000,19715000000,16,43.75,0.1439513061120974,3091.4025271662445,4095.4858959766148,3477.977667493796,2021
135,10.07925,84.9428692431202,90.3302529947608,85.53468037339,22.468684639534946,1405900000,2213300000,6,33.3333333333333,0.6352053494781548,2831.4289747706707,3011.0084331586904,2851.156012446331,2021
136,3.6095,83.2281751595991,96.8894824538021,87.3687427966233,25.51276389905648,39531000000,33020000000,20,35.0,1.197183525136281,2912.9861305859686,3391.1318858830737,3057.9059978818154,2021
137,6.45733,70.6606291923713,93.6111061937512,79.4966323998582,24.209845491550727,2838000000,19715000000,16,43.75,0.1439513061120974,3091.4025271662445,4095.4858959766148,3477.977667493796,2021
138,8.3596,95.6040249545325,92.3327171619901,83.8632292932124,25.193566592679613,18596000000,40792000000,14,33.3333333333333,0.4558737007256325,3186.800831817747,3077.7572387330006,2795.4409764404104,2021
139,10.35883,71.0551171688188,60.4646616541352,74.5638647478428,23.14798006317352,134000000,6871000000,12,33.3333333333333,0.019502255857953718,2368.503905627291,2015.4887218045046,2485.462158261424,2021
140,3.2662,85.0750064024344,92.7109345004278,76.9155038509877,26.36384933731586,142068000000,42679000000,20,45.0,3.328756531315167,3828.375288109548,4171.992052519251,3461.1976732944468,2021
141,6.127,84.1281009294278,79.3503856457368,92.5620615943196,24.241087064145095,8056600000,15437100000,12,33.3333333333333,0.5218985431201456,2804.270030980924,2645.0128548578905,3085.4020531439837,2021
142,3.7965,71.2049326214086,86.5341402755699,94.5392242166435,24.260349777317554,13320149000,12698783000,7,28.5714285714285,1.0489311456066301,2034.4266463259548,2472.4040078734192,2701.1206919040933,2021
143,8.53333,87.3050595238095,91.0048439389789,81.5588352216259,22.539222511518084,1941770000,3096550000,7,28.5714285714285,0.6270752934717669,2494.4302721088366,2600.138398256533,2330.252434903591,2021
144,0.941,94.2845188284518,90.2833640087334,92.796880538816,27.761548375661086,35568000000,79952000000,12,33.3333333333333,0.4448669201520912,3142.817294281723,3009.445466957777,3093.2293512938636,2021
145,-6.49575,73.3411690683631,90.9770316385478,60.6380716058135,24.473663631038765,16689000000,4450000000,21,38.0952380952381,3.750337078651685,2793.949297842404,3465.791681468488,2310.0217754595624,2021
146,0.8,94.0852034994294,82.2797010050704,85.1376580408838,26.4675662599055,6797000000,30829000000,20,45.0,0.22047422881053552,4233.834157474323,3702.586545228168,3831.1946118397714,2021
147,6.3,83.6975725311394,79.4717054544658,78.2029261061519,22.768892030131518,921000000,2417000000,16,25.0,0.3810508895324783,2092.439313278485,1986.7926363616452,1955.0731526537977,2021
148,4.35,94.9073055005258,93.0071872370068,63.8307928630509,26.993514865078353,207383000000,144449000000,20,30.0,1.4356831822996352,2847.219165015774,2790.215617110204,1914.9237858915271,2021
149,4.1185,94.9073055005258,93.0071872370068,63.8307928630509,26.993514865078353,207383000000,144449000000,20,30.0,1.4356831822996352,2847.219165015774,2790.215617110204,1914.9237858915271,2021
150,-1.482,80.7528982203781,87.5946339350875,84.1462365591397,25.018589537966218,3040323000,6050075000,12,16.6666666666666,0.5025264976054016,1345.8816370062964,1459.910565584786,1402.437275985656,2021
151,8.5,80.4151031150826,78.3999525489858,59.3465674110835,22.375188360986666,1411900000,1970500000,10,20.0,0.71651865008881,1608.302062301652,1567.9990509797158,1186.9313482216699,2021
153,1.81667,78.9132261052737,70.7621013338521,72.7777777777777,30.947146475200306,846992000000,3030568000000,17,11.7647058823529,0.27948292201329916,928.3908953561578,832.4953098100218,856.2091503267934,2021
154,6.0,69.747995737565,80.7492294807323,39.4444444444444,29.501939671782793,1052108000000,2757259000000,26,11.5384615384615,0.38157750142442187,804.7845662026704,931.721878623831,455.1282051282031,2021
155,2.40583,65.0898405669831,37.7947262302149,46.4795793163891,26.135960446016,46031000000,141719000000,11,9.09090909090909,0.32480471919784926,591.7258233362099,343.58842027468086,422.54163014899177,2021
156,3.1898,55.8245932744729,50.5554469392768,28.6220274612912,26.12963931227447,72963580000,95977710000,9,0.0,0.7602138038092386,0.0,0.0,0.0,2021
157,5.37206,80.7842345977939,76.0845309795487,56.1371895997662,25.623650187824754,4508653000,68606146000,13,23.0769230769231,0.06571791687584375,1864.2515676413996,1755.7968687588182,1295.4736061484523,2021
