,Instrument,CSR Sustainability Reporting,ESG Reporting Scope,ESG Combined Score,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Controversies Score
42,ANSS.O,False,,53.5454728927836,53.5454728927836,26.179604261796,50.641058356725,64.2562571103527,100.0
43,AON,False,,50.1078274498843,50.1078274498843,41.9431082777938,40.9449443754024,70.3174603174603,100.0
44,APA.O,True,100.0,38.5808476511038,38.5808476511038,43.2187150998162,44.8085175402539,20.6726307573418,100.0
45,AAPL.O,True,100.0,37.5972148433822,61.5580660504008,52.8302113522301,52.6015193747609,84.8037865371012,13.6363636363636
46,AMAT.O,True,100.0,69.5552269434867,69.5552269434867,69.3520972462211,68.025157864505,72.3235965605255,100.0
47,APTV.K,True,100.0,41.0965567040187,41.0965567040187,42.8782407854601,41.4403308908038,38.015873015873,85.7142857142857
48,ACGL.O,False,,24.5409434276216,24.5409434276216,20.3940886699507,25.4206656984143,31.6949152542373,100.0
49,ANET.K,False,,19.6610478252712,32.1792385076853,28.4522058823529,19.2750343418689,47.0520477815699,7.14285714285714
50,AJG,False,,52.5337180949676,52.5337180949676,50.5885975079687,49.0246282383375,67.8391218703691,100.0
51,AIZ,False,,54.1612125574089,54.1612125574089,28.6440886699507,48.7281956069295,75.8034698521047,100.0
52,T,True,94.049,32.3900137753641,60.4943132650138,78.4985796575396,67.4995312243549,32.6416885678437,4.28571428571428
53,ATO,False,,22.7654365264994,22.7654365264994,1.68404170008019,34.7868922681516,34.5492036405005,100.0
54,ADSK.O,True,100.0,82.3149632352996,82.3149632352996,75.1976206179419,74.2984090822196,91.353309874548,100.0
55,AZO,False,,60.3905246427844,60.3905246427844,38.8153594771241,68.7012477669979,61.9439704209329,100.0
56,AVB,True,100.0,75.5217808263558,75.5217808263558,75.1867363161481,76.4853156614029,75.0080139375821,100.0
57,AVY,True,100.0,68.4732068220678,68.4732068220678,77.0615593645485,60.9921745587479,67.9805931475562,100.0
58,BKR.O,True,100.0,39.8188364848873,69.221006303108,82.5824357260791,79.4154198841698,39.133950438798,10.4166666666666
59,BALL.K,False,,78.7123961498835,78.7123961498835,79.9273620401337,81.0053121608499,72.9642296551403,100.0
60,BAC,True,100.0,38.6259006295815,69.9184679258297,93.3492225627057,76.2007590480111,53.9955169280178,7.33333333333333
61,BBWI.K,True,100.0,61.0459866091085,61.0459866091085,66.9403594771241,75.4873705845777,42.0528179801349,100.0
62,BAX,True,100.0,81.7469597748868,85.7161417719958,74.8124077415122,88.6297154074518,86.9683456995382,77.7777777777777
63,BDX,True,100.0,79.8504017410915,81.9230257044053,73.3444726914876,87.0213275183491,79.2135863887411,77.7777777777777
64,WRB,False,,43.1552462400829,43.1552462400829,25.0264416111272,39.5515594352194,60.2005119453925,100.0
65,BRKb,False,,16.4671180124017,16.4671180124017,0.798525798525798,13.7803977116621,43.8211035267349,92.3076923076923
66,BBY,True,99.0,62.4838263986034,82.6599604895146,81.4812091503267,74.3458895490569,92.4871927596171,42.3076923076923
67,BIO,False,,36.9780465276388,36.9780465276388,18.2179760537969,58.9358240419297,16.8216723549488,100.0
68,TECH.O,False,,34.4432651975628,34.4432651975628,0.0,49.7337424069563,43.4741183162685,100.0
69,BIIB.O,True,100.0,74.0615437793011,74.0615437793011,69.8175420085532,82.6247240112017,64.3766146201759,100.0
70,BLK,False,,62.2641723294805,62.2641723294805,56.8397104810091,71.9390305372369,64.4894766780432,100.0
