Instrument,ROA,EScore,SScore,GScore,Firm Size,Total Debt,Total Equity,Board Size,Board Diversity,Leverage Ratio,EScore * Board Diversity,SScore * Board Diversity,GScore * Board Diversity,Year
52,0.558,62.5876373329712,60.6540724263107,37.0290745290745,31.67681071881839,15149974000000.0,3893620000000.0,9,11.1111111111111,3.8909739522603646,695.4181925885682,673.9341380701183,411.43416143416067,2020
53,0.008,76.0317219301408,65.36118816093,80.5736434108527,23.412945189268218,4163993000.0,7863289000.0,9,11.1111111111111,0.5295485133510927,844.796910334897,726.2354240103326,895.262704565029,2020
54,0.3,70.2193637110756,60.4444610691015,37.1076658053402,23.949095070736487,9733231000.0,10579772000.0,9,0.0,0.9199849486359442,0.0,0.0,0.0,2020
55,4.0714,61.0941169200346,60.3716941799826,46.6477174849267,28.55739544977488,506647962000.0,1296574455000.0,9,0.0,0.3907588646731437,0.0,0.0,0.0,2020
57,2.86667,85.5395724519793,92.1550569613442,73.7588285960379,24.016638855354717,5795422000.0,8105859000.0,6,0.0,0.7149670380400153,0.0,0.0,0.0,2020
58,4.05,68.71470273027,80.7282475379732,77.9655469422911,22.295720834487938,1953939000.0,2123085000.0,8,0.0,0.9203300857007609,0.0,0.0,0.0,2020
59,-0.43333,76.0768106162843,88.5750647323258,69.0766580534022,30.571162963318923,5223955351000.0,5021739662000.0,10,22.2222222222222,1.0402680550188983,1690.595791472983,1968.3347718294604,1535.0368456311585,2020
60,2.44467,73.7571923385694,46.9635147328287,81.3616260916185,25.671185324639758,48958677000.0,59910393000.0,10,0.0,0.8171983949429276,0.0,0.0,0.0,2020
61,4.25,63.6309696793567,50.1027727080245,80.8988113771817,24.835705038781843,24318422110.0,28209961100.0,13,7.69230769230769,0.8620508913073262,489.46899753351295,385.40594390788067,622.2985490552437,2020
62,-3.0506,69.2056113641563,64.6730843280709,61.890960479709,26.510515916843875,199724000000.0,69346000000.0,7,0.0,2.880108441726992,0.0,0.0,0.0,2020
63,3.5,36.2621533075645,43.9075449807024,31.2297928574064,25.341888671625053,44492598860.0,20264490290.0,9,0.0,2.1955942746783985,0.0,0.0,0.0,2020
64,2.82146,88.9008579936829,55.4357511411614,40.9983931314454,28.256519393262543,285307685570.0,224510952750.0,11,9.09090909090909,1.270796288890632,808.18961812439,503.9613740105581,372.7126648313218,2020
65,11.34,27.41346684744,15.8566204051012,55.51439770206,23.472250310425483,348439270.0,8089701180.0,9,22.2222222222222,0.04307195806705928,609.1881521653327,352.36934233558185,1233.6532822679987,2020
66,2.55,81.7603894216796,45.5163446949607,72.804230185782,25.631844019798127,58665316000.0,23610240000.0,9,22.2222222222222,2.484740349949852,1816.8975427039893,1011.4743265546813,1617.8717819062651,2020
67,3.799,77.7631442205875,61.8240473728492,33.9999999999999,27.27785144989016,151827000000.0,233871000000.0,13,7.69230769230769,0.6491912208012109,598.1780324660575,475.5695951757629,261.5384615384607,2020
68,0.68571,41.3937408115562,65.5525248507796,64.1666666666666,27.785569716574816,6434000000.0,113816000000.0,12,33.3333333333333,0.05652983763267028,1379.7913603852053,2185.0841616926514,2138.8888888888846,2020
69,5.37383,72.0728507211945,82.5838279020336,76.6732804232804,25.50084191494108,30250000000.0,39308000000.0,15,26.6666666666666,0.7695634476442454,1921.9426858985153,2202.2354107208907,2044.6208112874724,2020
70,36.168,71.2717181467181,83.6740510098173,54.7420634920634,23.485867352653123,2786000000.0,8168000000.0,9,22.2222222222222,0.3410871694417238,1583.8159588159563,1859.4233557737161,1216.49029982363,2020
71,6.45933,69.8080471594898,58.9934287612081,76.6865079365079,24.750704633873685,15373000000.0,29850000000.0,10,30.0,0.5150083752093803,2094.241414784694,1769.802862836243,2300.5952380952367,2020
73,6.56183,71.4675288623263,68.8548203932818,70.6812169312169,25.290214810114303,21159000000.0,47385000000.0,7,42.8571428571428,0.4465337132003799,3062.8940940996945,2950.920873997787,3029.1950113378625,2020
74,4.9595,36.4599420849421,68.0937567775782,31.9510582010581,23.810984591112774,9004000000.0,8250000000.0,8,25.0,1.0913939393939394,911.4985521235525,1702.3439194394548,798.7764550264525,2020
75,4.3625,79.5567329873125,81.1955503512881,75.3108465608465,23.62248721011956,1354000000.0,4654000000.0,12,25.0,0.2909325311559948,1988.9183246828125,2029.8887587822026,1882.7711640211626,2020
76,2.3375,55.3961790998463,61.9435391992944,78.3636363636363,26.782020195824725,7746946000.0,59475756000.0,9,22.2222222222222,0.13025384662617823,1231.0262022188053,1376.523093317652,1741.4141414141384,2020
77,9.2,77.8867269291659,79.2162098920951,57.8535947712418,22.616663904081516,2616300000.0,2189300000.0,7,28.5714285714285,1.1950395103457727,2225.33505511902,2263.3202826312827,1652.9598506069044,2020
78,5.44825,92.6935971919632,81.5830377927126,76.5986928104575,22.55296314551486,1327000000.0,2177000000.0,8,37.5,0.6095544327055581,3476.0098946986204,3059.3639172267226,2872.450980392156,2020
79,5.338,87.2988909345126,93.6018824558692,85.9372549019607,23.421804277676024,2034000000.0,9351000000.0,10,30.0,0.21751684311838307,2618.966728035378,2808.056473676076,2578.117647058821,2020
80,4.623,96.1226994641309,90.9072928745713,75.5790849673202,23.58151606717914,4713000000.0,8809000000.0,9,22.2222222222222,0.5350210012487229,2136.0599880917957,2020.1620638793602,1679.5352214960028,2020
81,3.75,49.5649249781941,42.2079553651259,35.5357142857142,24.758019617754876,4905000000.0,11418000000.0,8,37.5,0.42958486600105095,1858.6846866822787,1582.798326192221,1332.5892857142824,2020
82,3.15486,87.1109554933085,89.9184407648334,94.6201814058956,24.312076306082833,6486000000.0,12465000000.0,10,40.0,0.5203369434416366,3484.43821973234,3596.7376305933362,3784.807256235824,2020
83,6.184,49.8360767360326,90.8267432803563,93.7340897310372,24.460390068438198,13491200000.0,18542300000.0,12,41.6666666666666,0.7275904283718848,2076.5031973346886,3784.4476366815065,3905.5870721265437,2020
84,1.1,52.1615765473653,80.6597222967966,92.0327708345332,27.413597424979134,22444000000.0,71611000000.0,16,62.5,0.3134155367192191,3260.0985342103313,5041.232643549788,5752.0481771583245,2020
85,-6.721,80.1184999654463,89.265664160401,76.1912303941331,23.079676016635364,3822000000.0,4095000000.0,12,50.0,0.9333333333333333,4005.9249982723154,4463.28320802005,3809.561519706655,2020
86,1.77425,64.5394146475362,90.6612839183589,63.7108602584038,24.427329426385388,7938000000.0,10401000000.0,15,53.3333333333333,0.763195846553216,3442.102114535262,4835.268475645806,3397.9125471148673,2020
87,0.31167,94.2568468795902,96.2258844829048,93.0838564764153,28.542697618601952,160106000000.0,112799000000.0,14,42.8571428571428,1.4193920158866657,4039.5791519824315,4123.966477838771,3989.3081347035077,2020
88,3.0814,63.4942125403973,65.7869279035341,41.16694503638,24.18272583740459,7598400000.0,5142400000.0,16,50.0,1.4775980087118854,3174.710627019865,3289.3463951767053,2058.347251819,2020
89,5.8194,77.4397359510158,89.7363697472826,44.5002783697133,23.812215192211536,9046000000.0,6103000000.0,15,40.0,1.4822218581025726,3097.589438040632,3589.454789891304,1780.011134788532,2020
90,1.0,53.3551833716307,82.5606586286197,62.953886617136,24.680606317065017,11895000000.0,32268000000.0,16,43.75,0.368631461509855,2334.289272508843,3612.028815002112,2754.2325394997,2020
92,0.9,96.2941413550043,81.6751202392617,79.2442742229645,24.241386625630845,16357000000.0,5301000000.0,10,50.0,3.085644218072062,4814.707067750215,4083.7560119630853,3962.2137111482252,2020
93,2.1,97.4936108956341,42.6185149204667,81.1325807752116,24.03306948948931,12545454000.0,8582201000.0,15,40.0,1.4617991352101867,3899.7444358253642,1704.740596818668,3245.3032310084636,2020
94,2.16667,90.1155979067406,92.9909021042916,79.9236111111111,23.73140206242534,7275042000.0,12476997000.0,10,50.0,0.583076360441539,4505.77989533703,4649.54510521458,3996.180555555555,2020
95,2.9,89.8052735932091,80.632740776254,66.8026838679951,23.853734401942713,9905200000.0,8182300000.0,9,44.4444444444444,1.2105642667709569,3991.3454930315115,3583.6773678335076,2969.0081719108903,2020
96,9.3978,75.4832217439822,87.7908617698091,66.2700378198851,24.498481231660836,2546500000.0,28993000000.0,17,52.9411764705882,0.0878315455454765,3996.1705629167022,4647.751505460479,3508.4137669350916,2020
97,4.7182,88.8189239340555,81.0300812727996,36.4607690683253,25.411590806150546,37482000000.0,37412000000.0,17,47.0588235294117,1.0018710574147331,4179.714067484959,3813.1802951905643,1715.8008973329527,2020
100,2.45,78.7340026906387,90.40899488207,82.5180555555555,24.17759315866274,8621000000.0,12633000000.0,9,44.4444444444444,0.6824190611889496,3499.289008472828,4018.1775503142185,3667.4691358024634,2020
101,5.4688,83.3072791406124,69.8744618173222,79.192759775284,24.19358497067895,9595000000.0,14829000000.0,13,46.1538461538461,0.6470429563692764,3844.9513449513365,3224.975160799482,3655.0504511669496,2020
102,7.8586,96.5860138274963,95.7597961475104,56.0810343834591,24.055663185669925,9675300000.0,11820900000.0,14,64.2857142857142,0.8184909778443266,6209.100888910469,6155.986895197089,3605.209353222366,2020
103,3.1466,64.8146853146853,87.0906929108053,85.2906563765862,24.129815536035174,6651000000.0,7182000000.0,14,50.0,0.9260651629072681,3240.734265734265,4354.534645540265,4264.53281882931,2020
104,-4.56667,94.4891148071741,79.4625278823768,71.4762233868955,25.47458621259028,64345000000.0,24772000000.0,16,37.5,2.5974891005974485,3543.341805269029,2979.84479558913,2680.358377008581,2020
105,5.8284,96.6976310726311,56.9879188586237,53.5986774821726,21.74611236984014,510200000.0,1548400000.0,13,53.8461538461538,0.32950142082149314,5206.795519295516,3068.580246233581,2886.082633655445,2020
106,5.2975,55.3762635111078,84.1445568775714,86.1153986446274,22.672598693279227,3270000000.0,2409000000.0,16,43.75,1.3574097135740972,2422.7115286109665,3681.324363393749,3767.5486907024488,2020
107,17.7,61.1567746583154,85.0819463010333,30.3736111111111,21.772944501155152,587107000.0,1438124000.0,8,50.0,0.4082450470195894,3057.83873291577,4254.097315051665,1518.680555555555,2020
108,1.63333,96.8524343402885,86.0856353679503,76.5180555555555,24.607424204226252,15624000000.0,17892000000.0,14,42.8571428571428,0.8732394366197183,4150.818614583787,3689.384372912151,3279.3452380952313,2020
109,8.4905,93.9363506144291,94.2721716206564,94.2014937231845,23.45151074533414,2813000000.0,8250000000.0,9,44.4444444444444,0.340969696969697,4174.948916196845,4189.874294251391,4186.733054363752,2020
111,0.02629,93.5950193084201,87.5980191529839,82.8851580947992,27.99871789566186,63352000000.0,61710000000.0,14,42.8571428571428,1.026608329282126,4011.215113217999,3754.2008208421616,3552.2210612056747,2020
112,1.3,93.7522915669877,69.243245147201,82.3696941772735,25.23593688843758,32084000000.0,20863000000.0,16,43.75,1.5378421128313282,4101.662756055712,3029.3919751900435,3603.6741202557155,2020
113,1.63033,76.8856805237479,90.0571070533476,68.2803470982357,23.667231019678518,7033000000.0,3168000000.0,13,53.8461538461538,2.2200126262626263,4139.99818204796,4849.228841334097,3676.63407452038,2020
114,5.72825,69.2775155329621,84.9827042242365,62.7477010501257,24.624874804025684,11491000000.0,20623000000.0,14,42.8571428571428,0.557193424816952,2969.0363799840857,3642.115895324416,2689.187187862526,2020
115,1.34667,91.2491923947084,91.2254643927994,85.6350669047207,26.307258263242964,75687000000.0,103702000000.0,12,58.3333333333333,0.7298509189793833,5322.869556357987,5321.485422913295,4995.378902775372,2020
116,-3.075,88.3726854090286,95.6487707980245,82.3251550231334,24.771178951039975,27011300000.0,19382000000.0,12,41.6666666666666,1.3936281085543287,3682.195225376186,3985.365449917681,3430.214792630553,2020
117,-5.4,83.6485929581914,75.1581819535246,78.9747355487723,23.659619586980902,6083000000.0,3226000000.0,15,42.8571428571428,1.8856168629882206,3584.939698208198,3221.0649408653358,3384.631523518808,2020
118,8.46625,48.3847449875102,67.2839992454794,75.5824542232309,22.30939417994489,2094400000.0,1655700000.0,13,38.4615384615384,1.2649634595639307,1860.9517302888512,2587.8461248261265,2907.017470124261,2020
119,3.219,85.7759518249575,94.9499812018121,45.0157422872391,25.40292178086105,45758000000.0,34395000000.0,15,40.0,1.3303677860154093,3431.0380729983,3797.9992480724836,1800.629691489564,2020
120,12.16667,67.9216476091476,66.6570144725483,64.8304824435101,23.12574151275525,1686000000.0,7380100000.0,14,50.0,0.22845218899472908,3396.0823804573797,3332.850723627415,3241.5241221755055,2020
121,6.106,78.0459404973699,92.1960901819784,39.2245003743592,23.285457549443954,4831300000.0,5061400000.0,11,45.4545454545454,0.9545382700438614,3547.542749880446,4190.731371908105,1782.9318351981435,2020
122,2.69275,99.0675003960709,90.5499446642967,78.2906737275669,24.07548303638685,2928000000.0,9039000000.0,13,38.4615384615384,0.323929638234318,3810.288476771952,3482.690179396022,3011.1797587525684,2020
123,2.61057,87.9628173213699,94.9330575058729,90.9979986294115,23.77030890473483,5890000000.0,6454000000.0,16,31.25,0.9126123334366284,2748.838041292809,2966.658047058528,2843.687457169109,2020
124,0.00375,91.4166251602005,71.3365003557735,79.1606314051646,26.95101323545596,46123000000.0,27455000000.0,22,36.3636363636363,1.6799490074667638,3324.240914916376,2594.054558391759,2878.568414733253,2020
125,0.07,96.0004320450385,85.1137603433628,80.2549216584119,27.912629027962744,207043000000.0,60609000000.0,21,28.5714285714285,3.416043821874639,2742.8694870010927,2431.821724096074,2292.9977616689057,2020
126,3.7835,54.6347222222222,77.2699960598896,83.6646942800789,24.922660866766407,25913000000.0,16949000000.0,12,33.3333333333333,1.5288807599268393,1821.157407407405,2575.666535329651,2788.823142669294,2020
127,1.2,81.6833420827801,72.1102007066075,66.4795735601034,24.992088428545124,3431276000.0,10995046000.0,9,33.3333333333333,0.312074728927919,2722.7780694260005,2403.6733568869145,2215.985785336778,2020
128,4.55383,68.4954208020656,71.8167740286207,65.8529187303367,22.46143217620885,607361000.0,1921031000.0,13,50.0,0.31616408064211354,3424.7710401032796,3590.838701431035,3292.645936516835,2020
129,-1.96667,77.119435087699,81.498746458907,85.7606837606837,24.403054091048567,7318900000.0,12262400000.0,20,30.0,0.5968570589770354,2313.58305263097,2444.96239376721,2572.8205128205113,2020
131,6.507,91.2037037037036,97.3706910644466,57.042735042735,24.456066478118277,12040000000.0,16946000000.0,17,29.4117647058823,0.7104921515401865,2682.4618736383363,2863.84385483666,1677.727501256909,2020
132,10.33817,76.8682210154111,96.5878852461291,95.7122387315827,24.791677017142007,15463000000.0,29716000000.0,18,44.4444444444444,0.5203594023421726,3416.3653784627118,4292.794899827956,4253.877276959227,2020
133,2.12525,53.9049011417432,76.421358629131,85.4753060461639,25.28118717033389,32841000000.0,4925000000.0,20,30.0,6.6682233502538075,1617.1470342522962,2292.6407588739303,2564.2591813849167,2020
135,2.6928,86.0566094941094,87.9283740934225,76.3931330405258,22.267439631728113,1206800000.0,1722400000.0,6,33.3333333333333,0.7006502554575011,2868.5536498036436,2930.9458031140807,2546.437768017524,2020
136,-11.6492,85.8886483886483,97.0955492135368,79.059829059829,25.48376315332948,41557000000.0,30523000000.0,20,35.0,1.3614978868394325,3006.1026936026906,3398.344222473788,2767.094017094015,2020
137,7.19386,73.2704775306417,92.9908999905536,74.5638647478428,24.13236524850442,3644000000.0,17775000000.0,16,43.75,0.2050070323488045,3205.5833919655743,4068.35187458672,3262.1690827181224,2020
138,1.45033,92.161677875811,92.8801255238738,81.3504273504273,25.10893582653509,20574000000.0,33728000000.0,12,33.3333333333333,0.6099976280834914,3072.0559291936966,3096.0041841291236,2711.6809116809072,2020
139,6.596,73.9975121062686,57.0504535147391,62.2787639710716,23.04614363320822,107000000.0,6239000000.0,12,33.3333333333333,0.017150184324410962,2466.5837368756174,1901.6817838246347,2075.9587990357177,2020
140,3.6578,80.7009238753795,94.0211164450115,79.6825452449926,26.302682406325737,137256000000.0,35922000000.0,20,45.0,3.820945381660264,3631.5415743920776,4230.950240025518,3585.714536024667,2020
141,-2.76625,83.2651825931743,78.6275245142309,84.0632106033704,24.199425349674204,9767800000.0,13270800000.0,12,25.0,0.7360370135937547,2081.6295648293576,1965.6881128557725,2101.5802650842597,2020
142,4.74633,65.8559735283873,85.3640226582436,92.4677989595988,24.179236590495798,12380017000.0,11215080000.0,7,28.5714285714285,1.1038723754088247,1881.5992436682036,2438.972075949811,2641.9371131313874,2020
143,7.15,86.6730769230769,92.2566623218085,76.1100131752305,22.493055562376675,1922749000.0,2797839000.0,6,33.3333333333333,0.6872264629951902,2889.102564102561,3075.2220773936137,2537.000439174348,2020
144,0.814,94.2328793914502,92.9753116912404,95.9695744945955,27.68930134474316,35523000000.0,80821000000.0,12,33.3333333333333,0.43952685564395394,3141.0959797150035,3099.1770563746772,3198.9858164865136,2020
145,-12.25375,79.7347184958715,79.5550635348479,49.6248403575989,24.399161363502053,15382000000.0,1347000000.0,21,28.5714285714285,11.419450631031923,2278.1348141677513,2273.0018152813627,1417.8525816456793,2020
146,0.4,94.7748304151355,88.6597222967966,87.8504734759991,26.42017809897796,6743000000.0,29894000000.0,21,42.8571428571428,0.22556365825918245,4061.778446362944,3799.7023841484206,3765.020291828527,2020
147,1.95,70.0020621205361,84.3713793108519,79.8527785565212,22.70660938858091,1023000000.0,1888000000.0,16,25.0,0.541843220338983,1750.0515530134023,2109.2844827712975,1996.31946391303,2020
148,1.42,95.4756200672802,92.4063678343254,73.3892081736909,26.932085212997873,200754000000.0,127049000000.0,20,30.0,1.5801305008303883,2864.268602018406,2772.1910350297617,2201.6762452107273,2020
149,1.42,95.4756200672802,92.4063678343254,73.3892081736909,26.932085212997873,200754000000.0,127049000000.0,20,30.0,1.5801305008303883,2864.268602018406,2772.1910350297617,2201.6762452107273,2020
150,-0.04375,79.1220877511041,72.3090568738084,63.9205955334987,24.97257085104187,1870054000.0,8303811000.0,14,14.2857142857142,0.22520430679359152,1130.3155393014804,1032.9865267686853,913.1513647642616,2020
